4;anti_air_building;2852.00;10.10;1060.00;5.21;0
4;anti_air_building;2863.00;10.00;1063.00;1.59;0
4;anti_air_building;2848.00;10.00;1051.00;4.25;0
4;synthetic_refinery;2851.00;10.00;1050.00;0.99;0
4;fuel_silo;2871.00;9.90;1068.00;3.66;0
4;radar_station;2860.00;10.05;1066.00;0.94;0
4;rocket_site;2862.00;10.13;1054.00;2.70;0
4;nuclear_reactor;2859.00;10.10;1062.00;5.72;0
5;arms_factory;2935.00;10.43;1052.00;1.96;0
5;arms_factory;2937.00;10.40;1047.00;6.08;0
5;arms_factory;2944.00;10.20;1060.00;6.18;0
5;arms_factory;2931.00;10.50;1071.00;4.02;0
5;arms_factory;2917.00;10.70;1052.00;0.41;0
5;arms_factory;2924.00;10.57;1060.00;3.07;0
5;industrial_complex;2943.00;10.25;1059.00;6.09;0
5;industrial_complex;2934.00;10.50;1061.00;2.47;0
5;industrial_complex;2927.00;10.65;1055.00;5.13;0
5;industrial_complex;2935.00;10.40;1053.00;1.52;0
5;industrial_complex;2941.00;10.40;1048.00;4.54;0
5;industrial_complex;2942.00;10.40;1062.00;5.74;0
5;air_base;2930.00;10.50;1073.00;3.58;0
5;naval_base;2948.00;10.03;1065.00;-4.39;9375
5;bunker;2926.00;10.60;1061.00;1.52;0
5;bunker;2931.00;10.50;1070.00;4.19;0
5;bunker;2945.00;10.20;1057.00;2.03;0
5;bunker;2943.00;10.30;1066.00;5.05;0
5;bunker;2915.00;10.75;1052.00;6.25;0
5;bunker;2926.00;10.60;1072.00;4.09;0
5;bunker;2935.00;10.45;1060.00;0.47;0
5;coastal_bunker;2949.00;10.03;1063.00;-4.39;0
5;dockyard;2948.00;10.00;1068.00;-4.39;0
5;anti_air_building;2930.00;10.50;1063.00;2.54;0
5;anti_air_building;2918.00;10.60;1058.00;3.74;0
5;anti_air_building;2945.00;10.20;1055.00;0.48;0
5;synthetic_refinery;2933.00;10.53;1057.00;3.14;0
5;fuel_silo;2931.00;10.50;1051.00;5.81;0
5;radar_station;2932.00;10.50;1063.00;4.34;0
5;rocket_site;2921.00;10.50;1069.00;5.21;0
5;nuclear_reactor;2924.00;10.60;1064.00;1.59;0
6;arms_factory;2889.00;10.50;1062.00;6.18;0
6;arms_factory;2897.00;10.48;1068.00;4.02;0
6;arms_factory;2882.00;10.10;1075.00;0.41;0
6;arms_factory;2880.00;10.00;1067.00;3.07;0
6;arms_factory;2871.00;10.10;1052.00;6.09;0
6;arms_factory;2881.00;10.10;1062.00;2.47;0
6;industrial_complex;2883.00;10.35;1055.00;5.13;0
6;industrial_complex;2871.00;10.10;1049.00;1.52;0
6;industrial_complex;2880.00;10.35;1051.00;4.54;0
6;industrial_complex;2884.00;10.48;1053.00;5.74;0
6;industrial_complex;2904.00;10.57;1069.00;3.58;0
6;industrial_complex;2904.00;10.60;1076.00;5.14;0
6;air_base;2904.00;10.53;1078.00;1.52;0
6;bunker;2896.00;10.70;1057.00;4.19;0
6;bunker;2889.00;10.35;1070.00;2.03;0
6;bunker;2880.00;10.03;1064.00;5.05;0
6;bunker;2903.00;10.60;1073.00;6.25;0
6;bunker;2871.00;10.10;1053.00;4.09;0
6;bunker;2885.00;10.20;1075.00;0.47;0
6;bunker;2882.00;10.40;1047.00;2.04;0
6;bunker;2891.00;10.60;1057.00;4.70;0
6;bunker;2911.00;10.45;1076.00;2.54;0
6;anti_air_building;2886.00;10.25;1074.00;3.74;0
6;anti_air_building;2894.00;10.48;1064.00;0.48;0
6;anti_air_building;2895.00;10.50;1066.00;3.14;0
6;synthetic_refinery;2884.00;10.15;1061.00;5.81;0
6;fuel_silo;2881.00;10.10;1071.00;2.54;0
6;radar_station;2892.00;10.50;1063.00;0.63;0
6;rocket_site;2886.00;10.50;1050.00;1.59;0
6;nuclear_reactor;2885.00;10.30;1067.00;4.25;0
7;arms_factory;2845.00;10.20;1018.00;0.41;0
7;arms_factory;2847.00;10.07;1039.00;3.07;0
7;arms_factory;2852.00;10.10;1033.00;6.09;0
7;arms_factory;2851.00;10.00;1038.00;2.47;0
7;arms_factory;2845.00;10.00;1044.00;5.13;0
7;arms_factory;2841.00;10.00;1031.00;1.52;0
7;industrial_complex;2845.00;10.00;1043.00;4.54;0
7;industrial_complex;2837.00;10.00;1036.00;5.74;0
7;industrial_complex;2830.00;10.10;1031.00;3.58;0
7;industrial_complex;2833.00;10.20;1027.00;5.14;0
7;industrial_complex;2839.00;10.18;1023.00;1.52;0
7;industrial_complex;2838.00;10.15;1019.00;4.19;0
7;air_base;2842.00;10.20;1022.00;2.03;0
7;naval_base;2843.00;9.68;1049.00;-2.90;9876
7;naval_base;2819.00;9.50;1035.00;-2.03;10326
7;naval_base;2824.00;9.93;1042.00;-2.82;10326
7;naval_base;2819.00;9.50;1020.00;-1.57;10326
7;bunker;2846.00;10.00;1035.00;2.04;0
7;bunker;2837.00;10.18;1024.00;4.70;0
7;bunker;2850.00;10.07;1034.00;2.54;0
7;bunker;2824.00;10.05;1025.00;3.74;0
7;bunker;2841.00;10.15;1017.00;0.48;0
7;bunker;2851.00;10.15;1021.00;3.14;0
7;bunker;2845.00;10.00;1041.00;5.81;0
7;bunker;2826.00;10.07;1030.00;2.54;0
7;bunker;2821.00;9.93;1035.00;5.21;0
7;coastal_bunker;2819.00;9.50;1031.00;-2.03;0
7;coastal_bunker;2831.00;9.90;1042.00;-2.82;0
7;coastal_bunker;2838.00;9.68;1043.00;-1.41;0
7;coastal_bunker;2819.00;9.50;1019.00;-1.57;0
7;dockyard;2841.00;9.68;1046.00;-2.90;0
7;anti_air_building;2836.00;10.00;1037.00;2.70;0
7;anti_air_building;2853.00;10.35;1023.00;5.72;0
7;anti_air_building;2834.00;10.00;1036.00;0.64;0
7;synthetic_refinery;2843.00;10.18;1023.00;4.76;0
7;fuel_silo;2822.00;10.00;1036.00;2.61;0
7;radar_station;2839.00;10.05;1031.00;5.28;0
7;rocket_site;2821.00;9.95;1024.00;0.55;0
7;nuclear_reactor;2824.00;10.00;1019.00;3.21;0
8;arms_factory;2823.00;10.00;990.00;6.09;0
8;arms_factory;2793.00;9.90;997.00;2.47;0
8;arms_factory;2832.00;10.10;1000.00;5.13;0
8;arms_factory;2817.00;9.90;1005.00;1.52;0
8;arms_factory;2822.00;9.98;1003.00;4.54;0
8;arms_factory;2834.00;10.13;1015.00;5.74;0
8;industrial_complex;2830.00;10.10;1013.00;3.58;0
8;industrial_complex;2831.00;10.05;1011.00;5.14;0
8;industrial_complex;2822.00;10.03;993.00;1.52;0
8;industrial_complex;2828.00;10.10;991.00;4.19;0
8;industrial_complex;2829.00;10.00;976.00;2.03;0
8;industrial_complex;2836.00;10.07;1001.00;5.05;0
8;air_base;2829.00;10.10;1000.00;6.25;0
8;naval_base;2792.00;9.50;986.00;-1.82;8541
8;naval_base;2795.00;9.70;977.00;-0.79;8541
8;naval_base;2804.00;9.50;985.00;0.79;10085
8;naval_base;2825.00;9.50;973.00;-1.33;10085
8;naval_base;2818.00;9.50;1012.00;-2.11;10326
8;naval_base;2813.00;9.50;999.00;-2.16;10326
8;naval_base;2821.00;9.65;987.00;-0.79;10085
8;bunker;2831.00;10.10;1003.00;3.14;0
8;bunker;2820.00;9.93;1009.00;5.81;0
8;bunker;2829.00;10.03;987.00;2.54;0
8;bunker;2791.00;10.03;977.00;5.21;0
8;bunker;2803.00;9.90;989.00;1.59;0
8;bunker;2802.00;9.93;987.00;4.25;0
8;bunker;2828.00;10.00;1009.00;0.99;0
8;bunker;2815.00;9.95;995.00;3.66;0
8;bunker;2828.00;9.95;984.00;0.04;0
8;coastal_bunker;2815.00;9.90;1007.00;-2.11;0
8;coastal_bunker;2823.00;9.50;983.00;-1.33;0
8;coastal_bunker;2814.00;9.90;999.00;-2.16;0
8;coastal_bunker;2794.00;9.95;1000.00;-3.31;0
8;coastal_bunker;2811.00;9.90;991.00;-2.36;0
8;coastal_bunker;2788.00;9.50;971.00;-0.79;0
8;coastal_bunker;2820.00;9.50;987.00;-0.79;0
8;dockyard;2824.00;9.50;980.00;-1.33;0
8;anti_air_building;2818.00;10.00;994.00;4.77;0
8;anti_air_building;2834.00;10.00;1008.00;1.16;0
8;anti_air_building;2836.00;10.10;1005.00;5.28;0
8;synthetic_refinery;2834.00;10.00;1002.00;0.20;0
8;fuel_silo;2824.00;9.98;987.00;3.22;0
8;radar_station;2814.00;9.90;995.00;1.13;0
8;rocket_site;2799.00;10.00;988.00;2.26;0
8;nuclear_reactor;2796.00;10.00;986.00;0.11;0
9;arms_factory;2968.00;10.57;1024.00;5.13;0
9;arms_factory;2957.00;10.18;1051.00;1.52;0
9;arms_factory;2968.00;10.60;1033.00;4.54;0
9;arms_factory;2958.00;10.20;1047.00;5.74;0
9;arms_factory;2961.00;10.60;1030.00;3.58;0
9;arms_factory;2975.00;10.40;1035.00;5.14;0
9;industrial_complex;2970.00;10.50;1026.00;1.52;0
9;industrial_complex;2979.00;10.05;1030.00;4.19;0
9;industrial_complex;2966.00;10.45;1036.00;2.03;0
9;industrial_complex;2959.00;10.53;1026.00;5.05;0
9;industrial_complex;2965.00;10.05;1044.00;6.25;0
9;industrial_complex;2971.00;10.50;1037.00;4.09;0
9;air_base;2959.00;10.20;1041.00;0.47;0
9;naval_base;2970.00;9.68;1047.00;-3.61;10892
9;naval_base;2980.00;10.03;1043.00;-4.55;10892
9;naval_base;2959.00;9.95;1055.00;-3.61;9375
9;naval_base;2967.00;9.95;1045.00;-3.82;10892
9;bunker;2950.00;10.18;1047.00;0.48;0
9;bunker;2974.00;10.10;1044.00;3.14;0
9;bunker;2960.00;10.60;1029.00;5.81;0
9;bunker;2961.00;10.20;1040.00;2.54;0
9;bunker;2977.00;10.20;1031.00;5.21;0
9;bunker;2956.00;10.20;1036.00;1.59;0
9;bunker;2953.00;10.10;1054.00;4.25;0
9;bunker;2959.00;10.60;1018.00;0.99;0
9;bunker;2955.00;10.57;1022.00;3.66;0
9;coastal_bunker;2977.00;10.00;1046.00;-3.61;0
9;coastal_bunker;2983.00;10.00;1039.00;-4.55;0
9;coastal_bunker;2963.00;10.00;1049.00;1.41;0
9;coastal_bunker;2966.00;9.98;1045.00;-3.82;0
9;dockyard;2980.00;10.05;1032.00;-4.55;0
9;anti_air_building;2969.00;10.57;1030.00;2.61;0
9;anti_air_building;2971.00;10.53;1036.00;2.71;0
9;anti_air_building;2966.00;10.60;1027.00;0.55;0
9;synthetic_refinery;2979.00;10.07;1031.00;3.21;0
9;fuel_silo;2961.00;10.60;1018.00;4.77;0
9;radar_station;2963.00;10.40;1036.00;3.76;0
9;rocket_site;2961.00;10.10;1046.00;5.28;0
9;nuclear_reactor;2979.00;10.15;1037.00;0.20;0
10;arms_factory;2850.00;9.90;926.00;4.54;0
10;arms_factory;2842.00;9.98;935.00;5.74;0
10;arms_factory;2863.00;10.00;930.00;3.58;0
10;arms_factory;2861.00;10.03;915.00;5.14;0
10;arms_factory;2860.00;9.90;923.00;1.52;0
10;arms_factory;2841.00;9.93;935.00;4.19;0
10;industrial_complex;2851.00;9.90;929.00;2.03;0
10;industrial_complex;2845.00;9.98;931.00;5.05;0
10;industrial_complex;2859.00;9.90;923.00;6.25;0
10;industrial_complex;2859.00;10.00;918.00;4.09;0
10;industrial_complex;2866.00;10.00;919.00;0.47;0
10;industrial_complex;2845.00;10.00;937.00;2.04;0
10;air_base;2855.00;9.90;933.00;4.70;0
10;naval_base;2853.00;9.50;914.00;-0.79;10905
10;naval_base;2836.00;9.50;939.00;-1.41;10085
10;naval_base;2858.00;9.68;911.00;0.00;9492
10;naval_base;2839.00;9.65;932.00;-1.77;10085
10;naval_base;2855.00;9.50;913.00;0.11;9492
10;bunker;2856.00;9.90;926.00;2.54;0
10;bunker;2867.00;10.00;928.00;5.21;0
10;bunker;2850.00;9.95;915.00;1.59;0
10;bunker;2858.00;10.00;914.00;4.25;0
10;bunker;2845.00;10.00;932.00;0.99;0
10;bunker;2838.00;9.90;939.00;3.66;0
10;bunker;2855.00;9.90;932.00;0.04;0
10;coastal_bunker;2839.00;9.50;931.00;-1.77;0
10;coastal_bunker;2860.00;9.50;908.00;0.00;0
10;coastal_bunker;2846.00;9.50;915.00;-0.79;0
10;coastal_bunker;2837.00;9.50;936.00;-1.41;0
10;coastal_bunker;2855.00;9.50;913.00;0.11;0
10;dockyard;2841.00;9.50;922.00;-0.79;0
10;anti_air_building;2849.00;9.98;927.00;0.55;0
10;anti_air_building;2855.00;10.05;920.00;3.21;0
10;anti_air_building;2858.00;10.00;914.00;4.77;0
10;synthetic_refinery;2868.00;9.93;915.00;1.16;0
10;fuel_silo;2848.00;10.00;927.00;5.28;0
10;radar_station;2854.00;9.90;928.00;1.89;0
10;rocket_site;2861.00;9.98;931.00;3.22;0
10;nuclear_reactor;2849.00;10.00;923.00;5.88;0
11;arms_factory;2827.00;9.95;964.00;3.58;0
11;arms_factory;2846.00;10.00;967.00;5.14;0
11;arms_factory;2838.00;9.93;959.00;1.52;0
11;arms_factory;2830.00;9.93;961.00;4.19;0
11;arms_factory;2843.00;10.00;957.00;2.03;0
11;arms_factory;2845.00;9.98;955.00;5.05;0
11;industrial_complex;2849.00;9.90;950.00;6.25;0
11;industrial_complex;2853.00;10.00;964.00;4.09;0
11;industrial_complex;2854.00;10.10;961.00;0.47;0
11;industrial_complex;2836.00;10.05;972.00;2.04;0
11;industrial_complex;2855.00;10.10;959.00;4.70;0
11;industrial_complex;2852.00;10.10;958.00;2.54;0
11;air_base;2838.00;10.10;970.00;3.74;0
11;naval_base;2826.00;9.68;965.00;-1.57;10085
11;naval_base;2828.00;9.90;957.00;-0.79;10085
11;naval_base;2838.00;9.50;953.00;-1.57;10085
11;naval_base;2837.00;9.65;958.00;-1.03;10085
11;bunker;2835.00;9.93;961.00;5.21;0
11;bunker;2827.00;9.90;960.00;1.59;0
11;bunker;2847.00;10.00;973.00;4.25;0
11;bunker;2843.00;10.00;958.00;0.99;0
11;bunker;2850.00;9.90;947.00;3.66;0
11;bunker;2855.00;10.10;962.00;0.04;0
11;bunker;2843.00;9.90;953.00;2.70;0
11;bunker;2850.00;10.03;971.00;5.72;0
11;coastal_bunker;2831.00;9.90;959.00;-0.79;0
11;coastal_bunker;2837.00;9.65;948.00;-1.57;0
11;coastal_bunker;2837.00;9.65;958.00;-1.03;0
11;coastal_bunker;2825.00;9.50;969.00;-1.57;0
11;dockyard;2825.00;9.50;967.00;-1.57;0
11;anti_air_building;2853.00;10.05;955.00;3.21;0
11;anti_air_building;2844.00;10.00;967.00;4.77;0
11;anti_air_building;2859.00;10.18;975.00;1.16;0
11;synthetic_refinery;2852.00;10.00;953.00;5.28;0
11;fuel_silo;2856.00;10.03;973.00;0.20;0
11;radar_station;2844.00;10.00;960.00;5.93;0
11;rocket_site;2847.00;9.90;950.00;5.88;0
11;nuclear_reactor;2852.00;10.00;971.00;2.26;0
12;arms_factory;2841.00;10.10;983.00;1.52;0
12;arms_factory;2843.00;10.10;1005.00;4.19;0
12;arms_factory;2858.00;10.53;1014.00;2.03;0
12;arms_factory;2845.00;10.20;990.00;5.05;0
12;arms_factory;2839.00;10.03;980.00;6.25;0
12;arms_factory;2845.00;10.15;1005.00;4.09;0
12;industrial_complex;2858.00;10.40;991.00;0.47;0
12;industrial_complex;2847.00;10.35;990.00;2.04;0
12;industrial_complex;2841.00;10.05;980.00;4.70;0
12;industrial_complex;2841.00;10.10;989.00;2.54;0
12;industrial_complex;2860.00;10.40;991.00;3.74;0
12;industrial_complex;2851.00;10.35;982.00;0.48;0
12;air_base;2849.00;10.40;1002.00;3.14;0
12;bunker;2843.00;10.18;989.00;5.81;0
12;bunker;2850.00;10.53;1009.00;2.54;0
12;bunker;2840.00;10.05;1000.00;5.21;0
12;bunker;2855.00;10.57;983.00;1.59;0
12;bunker;2847.00;10.20;999.00;4.25;0
12;bunker;2857.00;10.40;993.00;0.99;0
12;bunker;2855.00;10.60;998.00;3.66;0
12;bunker;2839.00;10.10;988.00;0.04;0
12;anti_air_building;2842.00;10.15;993.00;2.70;0
12;anti_air_building;2841.00;10.05;1000.00;5.72;0
12;anti_air_building;2850.00;10.53;1009.00;0.64;0
12;synthetic_refinery;2858.00;10.45;978.00;4.76;0
12;fuel_silo;2844.00;10.20;993.00;2.61;0
12;radar_station;2848.00;10.40;997.00;5.28;0
12;rocket_site;2851.00;10.40;989.00;0.55;0
12;nuclear_reactor;2849.00;10.10;979.00;3.21;0
13;arms_factory;2949.00;10.73;1010.00;2.03;0
13;arms_factory;2929.00;10.68;1018.00;5.05;0
13;arms_factory;2936.00;10.68;1001.00;6.25;0
13;arms_factory;2930.00;10.80;1005.00;4.09;0
13;arms_factory;2949.00;11.00;999.00;0.47;0
13;arms_factory;2943.00;10.90;1002.00;2.04;0
13;industrial_complex;2933.00;10.63;1014.00;4.70;0
13;industrial_complex;2937.00;10.60;1009.00;2.54;0
13;industrial_complex;2938.00;10.70;1013.00;3.74;0
13;industrial_complex;2950.00;10.90;996.00;0.48;0
13;industrial_complex;2945.00;10.63;1023.00;3.14;0
13;industrial_complex;2957.00;10.60;1011.00;5.81;0
13;air_base;2949.00;11.00;1005.00;2.54;0
13;bunker;2931.00;10.80;1000.00;5.21;0
13;bunker;2941.00;10.70;996.00;1.59;0
13;bunker;2956.00;10.50;1017.00;4.25;0
13;bunker;2943.00;10.80;1015.00;0.99;0
13;bunker;2935.00;10.60;1007.00;3.66;0
13;bunker;2932.00;10.53;1011.00;0.04;0
13;anti_air_building;2943.00;10.68;991.00;2.70;0
13;anti_air_building;2947.00;10.70;995.00;5.72;0
13;anti_air_building;2946.00;10.80;1000.00;0.64;0
13;synthetic_refinery;2955.00;10.53;1013.00;4.76;0
13;fuel_silo;2947.00;11.00;1004.00;2.61;0
13;radar_station;2941.00;10.78;1006.00;5.28;0
13;rocket_site;2930.00;10.80;1005.00;0.55;0
13;nuclear_reactor;2945.00;10.70;1018.00;3.21;0
14;arms_factory;2925.00;11.78;985.00;6.25;0
14;arms_factory;2934.00;11.00;991.00;4.09;0
14;arms_factory;2937.00;11.07;983.00;0.47;0
14;arms_factory;2936.00;11.00;982.00;2.04;0
14;arms_factory;2919.00;11.70;989.00;4.70;0
14;arms_factory;2920.00;12.10;981.00;2.54;0
14;industrial_complex;2926.00;11.70;984.00;3.74;0
14;industrial_complex;2939.00;11.68;968.00;0.48;0
14;industrial_complex;2929.00;11.75;976.00;3.14;0
14;industrial_complex;2921.00;12.00;978.00;5.81;0
14;industrial_complex;2926.00;11.68;990.00;2.54;0
14;industrial_complex;2913.00;12.25;970.00;5.21;0
14;air_base;2944.00;10.70;986.00;1.59;0
14;bunker;2931.00;11.40;986.00;4.25;0
14;bunker;2924.00;11.82;980.00;0.99;0
14;bunker;2930.00;11.60;968.00;3.66;0
14;bunker;2911.00;12.10;976.00;0.04;0
14;bunker;2912.00;11.63;984.00;2.70;0
14;bunker;2933.00;11.05;991.00;5.72;0
14;bunker;2920.00;12.20;972.00;0.64;0
14;anti_air_building;2915.00;12.10;975.00;4.76;0
14;anti_air_building;2914.00;12.13;974.00;2.61;0
14;anti_air_building;2924.00;11.82;985.00;2.71;0
14;synthetic_refinery;2907.00;11.57;981.00;0.55;0
14;fuel_silo;2937.00;11.07;983.00;3.21;0
14;radar_station;2925.00;11.88;978.00;6.00;0
14;rocket_site;2930.00;11.70;974.00;1.16;0
14;nuclear_reactor;2920.00;12.10;981.00;5.28;0
15;arms_factory;2911.00;11.13;1044.00;0.47;0
15;arms_factory;2916.00;11.00;1035.00;2.04;0
15;arms_factory;2920.00;11.00;1030.00;4.70;0
15;arms_factory;2927.00;10.60;1049.00;2.54;0
15;arms_factory;2911.00;11.10;1041.00;3.74;0
15;arms_factory;2898.00;10.85;1046.00;0.48;0
